"date","item_id","total_daily"
"2015-12-02","FOODS_3_694",160
"2015-12-02","FOODS_3_714",152
"2015-12-02","FOODS_3_723",177
"2015-12-03","FOODS_3_090",1
"2015-12-03","FOODS_3_202",152
"2015-12-03","FOODS_3_226",199
"2015-12-03","FOODS_3_252",260
"2015-12-03","FOODS_3_555",247
"2015-12-03","FOODS_3_586",427
"2015-12-03","FOODS_3_587",190
"2015-12-03","FOODS_3_694",197
"2015-12-03","FOODS_3_714",130
"2015-12-03","FOODS_3_723",1
"2015-12-04","FOODS_3_090",0
"2015-12-04","FOODS_3_202",199
"2015-12-04","FOODS_3_226",226
"2015-12-04","FOODS_3_252",282
"2015-12-04","FOODS_3_555",255
"2015-12-04","FOODS_3_586",488
"2015-12-04","FOODS_3_587",237
"2015-12-04","FOODS_3_694",233
"2015-12-04","FOODS_3_714",166
"2015-12-04","FOODS_3_723",0
"2015-12-05","FOODS_3_090",2
"2015-12-05","FOODS_3_202",218
"2015-12-05","FOODS_3_226",289
"2015-12-05","FOODS_3_252",444
"2015-12-05","FOODS_3_555",338
"2015-12-05","FOODS_3_586",663
"2015-12-05","FOODS_3_587",257
"2015-12-05","FOODS_3_694",291
"2015-12-05","FOODS_3_714",223
"2015-12-05","FOODS_3_723",0
"2015-12-06","FOODS_3_090",0
"2015-12-06","FOODS_3_202",243
"2015-12-06","FOODS_3_226",280
"2015-12-06","FOODS_3_252",388
"2015-12-06","FOODS_3_555",243
"2015-12-06","FOODS_3_586",665
"2015-12-06","FOODS_3_587",321
"2015-12-06","FOODS_3_694",240
"2015-12-06","FOODS_3_714",204
"2015-12-06","FOODS_3_723",0
"2015-12-07","FOODS_3_090",1
"2015-12-07","FOODS_3_202",158
"2015-12-07","FOODS_3_226",181
"2015-12-07","FOODS_3_252",266
"2015-12-07","FOODS_3_555",195
"2015-12-07","FOODS_3_586",382
"2015-12-07","FOODS_3_587",217
"2015-12-07","FOODS_3_694",183
"2015-12-07","FOODS_3_714",132
"2015-12-07","FOODS_3_723",1
"2015-12-08","FOODS_3_090",0
"2015-12-08","FOODS_3_202",167
"2015-12-08","FOODS_3_226",169
"2015-12-08","FOODS_3_252",225
"2015-12-08","FOODS_3_555",229
"2015-12-08","FOODS_3_586",418
"2015-12-08","FOODS_3_587",191
"2015-12-08","FOODS_3_694",202
"2015-12-08","FOODS_3_714",133
"2015-12-08","FOODS_3_723",0
"2015-12-09","FOODS_3_090",0
"2015-12-09","FOODS_3_202",152
"2015-12-09","FOODS_3_226",184
"2015-12-09","FOODS_3_252",226
"2015-12-09","FOODS_3_555",204
"2015-12-09","FOODS_3_586",408
"2015-12-09","FOODS_3_587",169
"2015-12-09","FOODS_3_694",184
"2015-12-09","FOODS_3_714",126
"2015-12-09","FOODS_3_723",0
"2015-12-10","FOODS_3_090",9
"2015-12-10","FOODS_3_202",143
"2015-12-10","FOODS_3_226",195
"2015-12-10","FOODS_3_252",232
"2015-12-10","FOODS_3_555",234
"2015-12-10","FOODS_3_586",436
"2015-12-10","FOODS_3_587",186
"2015-12-10","FOODS_3_694",161
"2015-12-10","FOODS_3_714",109
"2015-12-10","FOODS_3_723",6
"2015-12-11","FOODS_3_090",1
"2015-12-11","FOODS_3_202",154
"2015-12-11","FOODS_3_226",228
"2015-12-11","FOODS_3_252",297
"2015-12-11","FOODS_3_555",254
"2015-12-11","FOODS_3_586",495
"2015-12-11","FOODS_3_587",215
"2015-12-11","FOODS_3_694",204
"2015-12-11","FOODS_3_714",155
"2015-12-11","FOODS_3_723",1
"2015-12-12","FOODS_3_090",3
"2015-12-12","FOODS_3_202",222
"2015-12-12","FOODS_3_226",261
"2015-12-12","FOODS_3_252",397
"2015-12-12","FOODS_3_555",316
"2015-12-12","FOODS_3_586",614
"2015-12-12","FOODS_3_587",253
"2015-12-12","FOODS_3_694",223
"2015-12-12","FOODS_3_714",227
"2015-12-12","FOODS_3_723",0
"2015-12-13","FOODS_3_090",2
"2015-12-13","FOODS_3_202",222
"2015-12-13","FOODS_3_226",184
"2015-12-13","FOODS_3_252",325
"2015-12-13","FOODS_3_555",276
"2015-12-13","FOODS_3_586",588
"2015-12-13","FOODS_3_587",251
"2015-12-13","FOODS_3_694",212
"2015-12-13","FOODS_3_714",176
"2015-12-13","FOODS_3_723",0
"2015-12-14","FOODS_3_090",1
"2015-12-14","FOODS_3_202",200
"2015-12-14","FOODS_3_226",174
"2015-12-14","FOODS_3_252",275
"2015-12-14","FOODS_3_555",224
"2015-12-14","FOODS_3_586",430
"2015-12-14","FOODS_3_587",215
"2015-12-14","FOODS_3_694",215
"2015-12-14","FOODS_3_714",148
"2015-12-14","FOODS_3_723",0
"2015-12-15","FOODS_3_090",0
"2015-12-15","FOODS_3_202",199
"2015-12-15","FOODS_3_226",186
"2015-12-15","FOODS_3_252",257
"2015-12-15","FOODS_3_555",235
"2015-12-15","FOODS_3_586",495
"2015-12-15","FOODS_3_587",221
"2015-12-15","FOODS_3_694",175
"2015-12-15","FOODS_3_714",119
"2015-12-15","FOODS_3_723",0
"2015-12-16","FOODS_3_090",0
"2015-12-16","FOODS_3_202",160
"2015-12-16","FOODS_3_226",187
"2015-12-16","FOODS_3_252",245
"2015-12-16","FOODS_3_555",270
"2015-12-16","FOODS_3_586",474
"2015-12-16","FOODS_3_587",205
"2015-12-16","FOODS_3_694",201
"2015-12-16","FOODS_3_714",157
"2015-12-16","FOODS_3_723",0
"2015-12-17","FOODS_3_090",0
"2015-12-17","FOODS_3_202",154
"2015-12-17","FOODS_3_226",186
"2015-12-17","FOODS_3_252",318
"2015-12-17","FOODS_3_555",269
"2015-12-17","FOODS_3_586",504
"2015-12-17","FOODS_3_587",194
"2015-12-17","FOODS_3_694",202
"2015-12-17","FOODS_3_714",156
"2015-12-17","FOODS_3_723",0
"2015-12-18","FOODS_3_090",1
"2015-12-18","FOODS_3_202",174
"2015-12-18","FOODS_3_226",200
"2015-12-18","FOODS_3_252",319
"2015-12-18","FOODS_3_555",232
"2015-12-18","FOODS_3_586",465
"2015-12-18","FOODS_3_587",171
"2015-12-18","FOODS_3_694",219
"2015-12-18","FOODS_3_714",205
"2015-12-18","FOODS_3_723",1
"2015-12-19","FOODS_3_090",0
"2015-12-19","FOODS_3_202",243
"2015-12-19","FOODS_3_226",249
"2015-12-19","FOODS_3_252",456
"2015-12-19","FOODS_3_555",346
"2015-12-19","FOODS_3_586",615
"2015-12-19","FOODS_3_587",236
"2015-12-19","FOODS_3_694",248
"2015-12-19","FOODS_3_714",246
"2015-12-19","FOODS_3_723",2
"2015-12-20","FOODS_3_090",6
"2015-12-20","FOODS_3_202",212
"2015-12-20","FOODS_3_226",235
"2015-12-20","FOODS_3_252",362
"2015-12-20","FOODS_3_555",291
"2015-12-20","FOODS_3_586",630
"2015-12-20","FOODS_3_587",277
"2015-12-20","FOODS_3_694",264
"2015-12-20","FOODS_3_714",217
"2015-12-20","FOODS_3_723",1
"2015-12-21","FOODS_3_090",4
"2015-12-21","FOODS_3_202",211
"2015-12-21","FOODS_3_226",201
"2015-12-21","FOODS_3_252",285
"2015-12-21","FOODS_3_555",231
"2015-12-21","FOODS_3_586",488
"2015-12-21","FOODS_3_587",229
"2015-12-21","FOODS_3_694",214
"2015-12-21","FOODS_3_714",141
"2015-12-21","FOODS_3_723",0
"2015-12-22","FOODS_3_090",5
"2015-12-22","FOODS_3_202",232
"2015-12-22","FOODS_3_226",260
"2015-12-22","FOODS_3_252",272
"2015-12-22","FOODS_3_555",300
"2015-12-22","FOODS_3_586",512
"2015-12-22","FOODS_3_587",232
"2015-12-22","FOODS_3_694",256
"2015-12-22","FOODS_3_714",208
"2015-12-22","FOODS_3_723",2
"2015-12-23","FOODS_3_090",2
"2015-12-23","FOODS_3_202",298
"2015-12-23","FOODS_3_226",257
"2015-12-23","FOODS_3_252",399
"2015-12-23","FOODS_3_555",332
"2015-12-23","FOODS_3_586",676
"2015-12-23","FOODS_3_587",262
"2015-12-23","FOODS_3_694",296
"2015-12-23","FOODS_3_714",248
"2015-12-23","FOODS_3_723",1
"2015-12-24","FOODS_3_090",0
"2015-12-24","FOODS_3_202",511
"2015-12-24","FOODS_3_226",300
"2015-12-24","FOODS_3_252",348
"2015-12-24","FOODS_3_555",374
"2015-12-24","FOODS_3_586",688
"2015-12-24","FOODS_3_587",241
"2015-12-24","FOODS_3_694",301
"2015-12-24","FOODS_3_714",199
"2015-12-24","FOODS_3_723",0
"2015-12-25","FOODS_3_090",0
"2015-12-25","FOODS_3_202",0
"2015-12-25","FOODS_3_226",0
"2015-12-25","FOODS_3_252",1
"2015-12-25","FOODS_3_555",1
"2015-12-25","FOODS_3_586",0
"2015-12-25","FOODS_3_587",0
"2015-12-25","FOODS_3_694",0
"2015-12-25","FOODS_3_714",2
"2015-12-25","FOODS_3_723",0
"2015-12-26","FOODS_3_090",6
"2015-12-26","FOODS_3_202",204
"2015-12-26","FOODS_3_226",224
"2015-12-26","FOODS_3_252",370
"2015-12-26","FOODS_3_555",254
"2015-12-26","FOODS_3_586",523
"2015-12-26","FOODS_3_587",295
"2015-12-26","FOODS_3_694",213
"2015-12-26","FOODS_3_714",174
"2015-12-26","FOODS_3_723",0
"2015-12-27","FOODS_3_090",0
"2015-12-27","FOODS_3_202",193
"2015-12-27","FOODS_3_226",130
"2015-12-27","FOODS_3_252",230
"2015-12-27","FOODS_3_555",188
"2015-12-27","FOODS_3_586",392
"2015-12-27","FOODS_3_587",272
"2015-12-27","FOODS_3_694",169
"2015-12-27","FOODS_3_714",123
"2015-12-27","FOODS_3_723",0
"2015-12-28","FOODS_3_090",6
"2015-12-28","FOODS_3_202",138
"2015-12-28","FOODS_3_226",122
"2015-12-28","FOODS_3_252",195
"2015-12-28","FOODS_3_555",168
"2015-12-28","FOODS_3_586",292
"2015-12-28","FOODS_3_587",238
"2015-12-28","FOODS_3_694",124
"2015-12-28","FOODS_3_714",122
"2015-12-28","FOODS_3_723",2
"2015-12-29","FOODS_3_090",0
"2015-12-29","FOODS_3_202",136
"2015-12-29","FOODS_3_226",133
"2015-12-29","FOODS_3_252",192
"2015-12-29","FOODS_3_555",203
"2015-12-29","FOODS_3_586",294
"2015-12-29","FOODS_3_587",234
"2015-12-29","FOODS_3_694",119
"2015-12-29","FOODS_3_714",123
"2015-12-29","FOODS_3_723",0
"2015-12-30","FOODS_3_090",0
"2015-12-30","FOODS_3_202",191
"2015-12-30","FOODS_3_226",153
"2015-12-30","FOODS_3_252",218
"2015-12-30","FOODS_3_555",160
"2015-12-30","FOODS_3_586",344
"2015-12-30","FOODS_3_587",209
"2015-12-30","FOODS_3_694",140
"2015-12-30","FOODS_3_714",125
"2015-12-30","FOODS_3_723",2
"2015-12-31","FOODS_3_090",0
"2015-12-31","FOODS_3_202",410
"2015-12-31","FOODS_3_226",218
"2015-12-31","FOODS_3_252",258
"2015-12-31","FOODS_3_555",235
"2015-12-31","FOODS_3_586",425
"2015-12-31","FOODS_3_587",224
"2015-12-31","FOODS_3_694",195
"2015-12-31","FOODS_3_714",162
"2015-12-31","FOODS_3_723",0
"2016-01-01","FOODS_3_090",0
"2016-01-01","FOODS_3_202",175
"2016-01-01","FOODS_3_226",192
"2016-01-01","FOODS_3_252",247
"2016-01-01","FOODS_3_555",225
"2016-01-01","FOODS_3_586",378
"2016-01-01","FOODS_3_587",215
"2016-01-01","FOODS_3_694",180
"2016-01-01","FOODS_3_714",143
"2016-01-01","FOODS_3_723",0
"2016-01-02","FOODS_3_090",0
"2016-01-02","FOODS_3_202",167
"2016-01-02","FOODS_3_226",220
"2016-01-02","FOODS_3_252",280
"2016-01-02","FOODS_3_555",224
"2016-01-02","FOODS_3_586",433
"2016-01-02","FOODS_3_587",249
"2016-01-02","FOODS_3_694",201
"2016-01-02","FOODS_3_714",193
"2016-01-02","FOODS_3_723",0
"2016-01-03","FOODS_3_090",0
"2016-01-03","FOODS_3_202",225
"2016-01-03","FOODS_3_226",171
"2016-01-03","FOODS_3_252",260
"2016-01-03","FOODS_3_555",218
"2016-01-03","FOODS_3_586",449
"2016-01-03","FOODS_3_587",293
"2016-01-03","FOODS_3_694",182
"2016-01-03","FOODS_3_714",151
"2016-01-03","FOODS_3_723",0
"2016-01-04","FOODS_3_090",0
"2016-01-04","FOODS_3_202",149
"2016-01-04","FOODS_3_226",147
"2016-01-04","FOODS_3_252",209
"2016-01-04","FOODS_3_555",187
"2016-01-04","FOODS_3_586",337
"2016-01-04","FOODS_3_587",203
"2016-01-04","FOODS_3_694",162
"2016-01-04","FOODS_3_714",135
"2016-01-04","FOODS_3_723",0
"2016-01-05","FOODS_3_090",0
"2016-01-05","FOODS_3_202",132
"2016-01-05","FOODS_3_226",126
"2016-01-05","FOODS_3_252",147
"2016-01-05","FOODS_3_555",168
"2016-01-05","FOODS_3_586",339
"2016-01-05","FOODS_3_587",229
"2016-01-05","FOODS_3_694",141
"2016-01-05","FOODS_3_714",100
"2016-01-05","FOODS_3_723",0
"2016-01-06","FOODS_3_090",0
"2016-01-06","FOODS_3_202",132
"2016-01-06","FOODS_3_226",130
"2016-01-06","FOODS_3_252",172
"2016-01-06","FOODS_3_555",153
"2016-01-06","FOODS_3_586",339
"2016-01-06","FOODS_3_587",202
"2016-01-06","FOODS_3_694",131
"2016-01-06","FOODS_3_714",95
"2016-01-06","FOODS_3_723",0
"2016-01-07","FOODS_3_090",611
"2016-01-07","FOODS_3_202",151
"2016-01-07","FOODS_3_226",140
"2016-01-07","FOODS_3_252",196
"2016-01-07","FOODS_3_555",169
"2016-01-07","FOODS_3_586",361
"2016-01-07","FOODS_3_587",206
"2016-01-07","FOODS_3_694",129
"2016-01-07","FOODS_3_714",111
"2016-01-07","FOODS_3_723",274
"2016-01-08","FOODS_3_090",707
"2016-01-08","FOODS_3_202",158
"2016-01-08","FOODS_3_226",178
"2016-01-08","FOODS_3_252",216
"2016-01-08","FOODS_3_555",205
"2016-01-08","FOODS_3_586",374
"2016-01-08","FOODS_3_587",198
"2016-01-08","FOODS_3_694",147
"2016-01-08","FOODS_3_714",126
"2016-01-08","FOODS_3_723",232
"2016-01-09","FOODS_3_090",850
"2016-01-09","FOODS_3_202",234
"2016-01-09","FOODS_3_226",174
"2016-01-09","FOODS_3_252",286
"2016-01-09","FOODS_3_555",224
"2016-01-09","FOODS_3_586",422
"2016-01-09","FOODS_3_587",338
"2016-01-09","FOODS_3_694",188
"2016-01-09","FOODS_3_714",155
"2016-01-09","FOODS_3_723",274
"2016-01-10","FOODS_3_090",643
"2016-01-10","FOODS_3_202",220
"2016-01-10","FOODS_3_226",169
"2016-01-10","FOODS_3_252",278
"2016-01-10","FOODS_3_555",217
"2016-01-10","FOODS_3_586",412
"2016-01-10","FOODS_3_587",303
"2016-01-10","FOODS_3_694",151
"2016-01-10","FOODS_3_714",130
"2016-01-10","FOODS_3_723",236
"2016-01-11","FOODS_3_090",460
"2016-01-11","FOODS_3_202",180
"2016-01-11","FOODS_3_226",144
"2016-01-11","FOODS_3_252",163
"2016-01-11","FOODS_3_555",182
"2016-01-11","FOODS_3_586",346
"2016-01-11","FOODS_3_587",273
"2016-01-11","FOODS_3_694",142
"2016-01-11","FOODS_3_714",102
"2016-01-11","FOODS_3_723",128
"2016-01-12","FOODS_3_090",368
"2016-01-12","FOODS_3_202",133
"2016-01-12","FOODS_3_226",154
"2016-01-12","FOODS_3_252",179
"2016-01-12","FOODS_3_555",168
"2016-01-12","FOODS_3_586",305
"2016-01-12","FOODS_3_587",279
"2016-01-12","FOODS_3_694",148
"2016-01-12","FOODS_3_714",107
"2016-01-12","FOODS_3_723",166
"2016-01-13","FOODS_3_090",416
"2016-01-13","FOODS_3_202",135
"2016-01-13","FOODS_3_226",128
"2016-01-13","FOODS_3_252",160
"2016-01-13","FOODS_3_555",152
"2016-01-13","FOODS_3_586",306
"2016-01-13","FOODS_3_587",232
"2016-01-13","FOODS_3_694",140
"2016-01-13","FOODS_3_714",116
"2016-01-13","FOODS_3_723",136
"2016-01-14","FOODS_3_090",408
"2016-01-14","FOODS_3_202",131
"2016-01-14","FOODS_3_226",190
"2016-01-14","FOODS_3_252",155
"2016-01-14","FOODS_3_555",187
"2016-01-14","FOODS_3_586",303
"2016-01-14","FOODS_3_587",208
"2016-01-14","FOODS_3_694",170
"2016-01-14","FOODS_3_714",109
"2016-01-14","FOODS_3_723",154
"2016-01-15","FOODS_3_090",645
"2016-01-15","FOODS_3_202",168
"2016-01-15","FOODS_3_226",202
"2016-01-15","FOODS_3_252",248
"2016-01-15","FOODS_3_555",215
"2016-01-15","FOODS_3_586",379
"2016-01-15","FOODS_3_587",295
"2016-01-15","FOODS_3_694",178
"2016-01-15","FOODS_3_714",132
"2016-01-15","FOODS_3_723",221
"2016-01-16","FOODS_3_090",762
"2016-01-16","FOODS_3_202",248
"2016-01-16","FOODS_3_226",210
"2016-01-16","FOODS_3_252",263
"2016-01-16","FOODS_3_555",281
"2016-01-16","FOODS_3_586",453
"2016-01-16","FOODS_3_587",321
"2016-01-16","FOODS_3_694",207
"2016-01-16","FOODS_3_714",147
"2016-01-16","FOODS_3_723",348
"2016-01-17","FOODS_3_090",688
"2016-01-17","FOODS_3_202",245
"2016-01-17","FOODS_3_226",155
"2016-01-17","FOODS_3_252",275
"2016-01-17","FOODS_3_555",243
"2016-01-17","FOODS_3_586",421
"2016-01-17","FOODS_3_587",354
"2016-01-17","FOODS_3_694",161
"2016-01-17","FOODS_3_714",160
"2016-01-17","FOODS_3_723",203
"2016-01-18","FOODS_3_090",399
"2016-01-18","FOODS_3_202",201
"2016-01-18","FOODS_3_226",156
"2016-01-18","FOODS_3_252",210
"2016-01-18","FOODS_3_555",168
"2016-01-18","FOODS_3_586",368
"2016-01-18","FOODS_3_587",311
"2016-01-18","FOODS_3_694",137
"2016-01-18","FOODS_3_714",127
"2016-01-18","FOODS_3_723",161
"2016-01-19","FOODS_3_090",429
"2016-01-19","FOODS_3_202",150
"2016-01-19","FOODS_3_226",162
"2016-01-19","FOODS_3_252",158
"2016-01-19","FOODS_3_555",171
"2016-01-19","FOODS_3_586",311
"2016-01-19","FOODS_3_587",209
"2016-01-19","FOODS_3_694",137
"2016-01-19","FOODS_3_714",107
"2016-01-19","FOODS_3_723",118
"2016-01-20","FOODS_3_090",356
"2016-01-20","FOODS_3_202",127
"2016-01-20","FOODS_3_226",132
"2016-01-20","FOODS_3_252",164
"2016-01-20","FOODS_3_555",162
"2016-01-20","FOODS_3_586",324
"2016-01-20","FOODS_3_587",213
"2016-01-20","FOODS_3_694",131
"2016-01-20","FOODS_3_714",93
"2016-01-20","FOODS_3_723",166
"2016-01-21","FOODS_3_090",401
"2016-01-21","FOODS_3_202",128
"2016-01-21","FOODS_3_226",147
"2016-01-21","FOODS_3_252",160
"2016-01-21","FOODS_3_555",138
"2016-01-21","FOODS_3_586",324
"2016-01-21","FOODS_3_587",231
"2016-01-21","FOODS_3_694",131
"2016-01-21","FOODS_3_714",100
"2016-01-21","FOODS_3_723",141
"2016-01-22","FOODS_3_090",561
"2016-01-22","FOODS_3_202",144
"2016-01-22","FOODS_3_226",142
"2016-01-22","FOODS_3_252",213
"2016-01-22","FOODS_3_555",179
"2016-01-22","FOODS_3_586",355
"2016-01-22","FOODS_3_587",225
"2016-01-22","FOODS_3_694",139
"2016-01-22","FOODS_3_714",130
"2016-01-22","FOODS_3_723",183
"2016-01-23","FOODS_3_090",719
"2016-01-23","FOODS_3_202",232
"2016-01-23","FOODS_3_226",197
"2016-01-23","FOODS_3_252",292
"2016-01-23","FOODS_3_555",209
"2016-01-23","FOODS_3_586",459
"2016-01-23","FOODS_3_587",300
"2016-01-23","FOODS_3_694",160
"2016-01-23","FOODS_3_714",193
"2016-01-23","FOODS_3_723",286
"2016-01-24","FOODS_3_090",644
"2016-01-24","FOODS_3_202",244
"2016-01-24","FOODS_3_226",157
"2016-01-24","FOODS_3_252",247
"2016-01-24","FOODS_3_555",221
"2016-01-24","FOODS_3_586",468
"2016-01-24","FOODS_3_587",369
"2016-01-24","FOODS_3_694",164
"2016-01-24","FOODS_3_714",148
"2016-01-24","FOODS_3_723",189
"2016-01-25","FOODS_3_090",385
"2016-01-25","FOODS_3_202",169
"2016-01-25","FOODS_3_226",121
"2016-01-25","FOODS_3_252",169
"2016-01-25","FOODS_3_555",147
"2016-01-25","FOODS_3_586",312
"2016-01-25","FOODS_3_587",228
"2016-01-25","FOODS_3_694",115
"2016-01-25","FOODS_3_714",95
"2016-01-25","FOODS_3_723",111
"2016-01-26","FOODS_3_090",404
"2016-01-26","FOODS_3_202",114
"2016-01-26","FOODS_3_226",116
"2016-01-26","FOODS_3_252",152
"2016-01-26","FOODS_3_555",141
"2016-01-26","FOODS_3_586",274
"2016-01-26","FOODS_3_587",229
"2016-01-26","FOODS_3_694",107
"2016-01-26","FOODS_3_714",89
"2016-01-26","FOODS_3_723",115
"2016-01-27","FOODS_3_090",326
"2016-01-27","FOODS_3_202",114
"2016-01-27","FOODS_3_226",114
"2016-01-27","FOODS_3_252",126
"2016-01-27","FOODS_3_555",146
"2016-01-27","FOODS_3_586",300
"2016-01-27","FOODS_3_587",216
"2016-01-27","FOODS_3_694",114
"2016-01-27","FOODS_3_714",120
"2016-01-27","FOODS_3_723",144
"2016-01-28","FOODS_3_090",417
"2016-01-28","FOODS_3_202",132
"2016-01-28","FOODS_3_226",156
"2016-01-28","FOODS_3_252",168
"2016-01-28","FOODS_3_555",181
"2016-01-28","FOODS_3_586",301
"2016-01-28","FOODS_3_587",187
"2016-01-28","FOODS_3_694",119
"2016-01-28","FOODS_3_714",106
"2016-01-28","FOODS_3_723",137
"2016-01-29","FOODS_3_090",577
"2016-01-29","FOODS_3_202",153
"2016-01-29","FOODS_3_226",176
"2016-01-29","FOODS_3_252",236
"2016-01-29","FOODS_3_555",193
"2016-01-29","FOODS_3_586",338
"2016-01-29","FOODS_3_587",249
"2016-01-29","FOODS_3_694",135
"2016-01-29","FOODS_3_714",194
"2016-01-29","FOODS_3_723",214
"2016-01-30","FOODS_3_090",688
"2016-01-30","FOODS_3_202",223
"2016-01-30","FOODS_3_226",193
"2016-01-30","FOODS_3_252",323
"2016-01-30","FOODS_3_555",288
"2016-01-30","FOODS_3_586",439
"2016-01-30","FOODS_3_587",325
"2016-01-30","FOODS_3_694",200
"2016-01-30","FOODS_3_714",199
"2016-01-30","FOODS_3_723",272
"2016-01-31","FOODS_3_090",595
"2016-01-31","FOODS_3_202",270
"2016-01-31","FOODS_3_226",177
"2016-01-31","FOODS_3_252",307
"2016-01-31","FOODS_3_555",263
"2016-01-31","FOODS_3_586",437
"2016-01-31","FOODS_3_587",411
"2016-01-31","FOODS_3_694",198
"2016-01-31","FOODS_3_714",183
"2016-01-31","FOODS_3_723",224
"2016-02-01","FOODS_3_090",380
"2016-02-01","FOODS_3_202",175
"2016-02-01","FOODS_3_226",188
"2016-02-01","FOODS_3_252",206
"2016-02-01","FOODS_3_555",193
"2016-02-01","FOODS_3_586",376
"2016-02-01","FOODS_3_587",309
"2016-02-01","FOODS_3_694",145
"2016-02-01","FOODS_3_714",142
"2016-02-01","FOODS_3_723",157
"2016-02-02","FOODS_3_090",347
"2016-02-02","FOODS_3_202",145
"2016-02-02","FOODS_3_226",185
"2016-02-02","FOODS_3_252",196
"2016-02-02","FOODS_3_555",166
"2016-02-02","FOODS_3_586",321
"2016-02-02","FOODS_3_587",237
"2016-02-02","FOODS_3_694",155
"2016-02-02","FOODS_3_714",110
"2016-02-02","FOODS_3_723",151
"2016-02-03","FOODS_3_090",431
"2016-02-03","FOODS_3_202",142
"2016-02-03","FOODS_3_226",165
"2016-02-03","FOODS_3_252",188
"2016-02-03","FOODS_3_555",213
"2016-02-03","FOODS_3_586",383
"2016-02-03","FOODS_3_587",281
"2016-02-03","FOODS_3_694",160
"2016-02-03","FOODS_3_714",136
"2016-02-03","FOODS_3_723",170
"2016-02-04","FOODS_3_090",466
"2016-02-04","FOODS_3_202",135
"2016-02-04","FOODS_3_226",169
"2016-02-04","FOODS_3_252",204
"2016-02-04","FOODS_3_555",187
"2016-02-04","FOODS_3_586",325
"2016-02-04","FOODS_3_587",226
"2016-02-04","FOODS_3_694",159
"2016-02-04","FOODS_3_714",131
"2016-02-04","FOODS_3_723",157
"2016-02-05","FOODS_3_090",597
"2016-02-05","FOODS_3_202",191
"2016-02-05","FOODS_3_226",178
"2016-02-05","FOODS_3_252",253
"2016-02-05","FOODS_3_555",247
"2016-02-05","FOODS_3_586",364
"2016-02-05","FOODS_3_587",268
"2016-02-05","FOODS_3_694",153
"2016-02-05","FOODS_3_714",146
"2016-02-05","FOODS_3_723",195
"2016-02-06","FOODS_3_090",913
"2016-02-06","FOODS_3_202",252
"2016-02-06","FOODS_3_226",209
"2016-02-06","FOODS_3_252",330
"2016-02-06","FOODS_3_555",273
"2016-02-06","FOODS_3_586",517
"2016-02-06","FOODS_3_587",309
"2016-02-06","FOODS_3_694",213
"2016-02-06","FOODS_3_714",204
"2016-02-06","FOODS_3_723",353
"2016-02-07","FOODS_3_090",806
"2016-02-07","FOODS_3_202",327
"2016-02-07","FOODS_3_226",199
"2016-02-07","FOODS_3_252",297
"2016-02-07","FOODS_3_555",244
"2016-02-07","FOODS_3_586",464
"2016-02-07","FOODS_3_587",306
"2016-02-07","FOODS_3_694",202
"2016-02-07","FOODS_3_714",202
"2016-02-07","FOODS_3_723",311
"2016-02-08","FOODS_3_090",325
"2016-02-08","FOODS_3_202",135
"2016-02-08","FOODS_3_226",146
"2016-02-08","FOODS_3_252",213
"2016-02-08","FOODS_3_555",189
"2016-02-08","FOODS_3_586",353
"2016-02-08","FOODS_3_587",291
"2016-02-08","FOODS_3_694",163
"2016-02-08","FOODS_3_714",147
"2016-02-08","FOODS_3_723",116
"2016-02-09","FOODS_3_090",345
"2016-02-09","FOODS_3_202",152
"2016-02-09","FOODS_3_226",192
"2016-02-09","FOODS_3_252",243
"2016-02-09","FOODS_3_555",191
"2016-02-09","FOODS_3_586",356
"2016-02-09","FOODS_3_587",314
"2016-02-09","FOODS_3_694",145
"2016-02-09","FOODS_3_714",149
"2016-02-09","FOODS_3_723",107
"2016-02-10","FOODS_3_090",439
"2016-02-10","FOODS_3_202",136
"2016-02-10","FOODS_3_226",246
"2016-02-10","FOODS_3_252",297
"2016-02-10","FOODS_3_555",229
"2016-02-10","FOODS_3_586",398
"2016-02-10","FOODS_3_587",303
"2016-02-10","FOODS_3_694",236
"2016-02-10","FOODS_3_714",178
"2016-02-10","FOODS_3_723",141
"2016-02-11","FOODS_3_090",492
"2016-02-11","FOODS_3_202",151
"2016-02-11","FOODS_3_226",292
"2016-02-11","FOODS_3_252",335
"2016-02-11","FOODS_3_555",276
"2016-02-11","FOODS_3_586",518
"2016-02-11","FOODS_3_587",274
"2016-02-11","FOODS_3_694",254
"2016-02-11","FOODS_3_714",177
"2016-02-11","FOODS_3_723",179
"2016-02-12","FOODS_3_090",553
"2016-02-12","FOODS_3_202",161
"2016-02-12","FOODS_3_226",231
"2016-02-12","FOODS_3_252",356
"2016-02-12","FOODS_3_555",237
"2016-02-12","FOODS_3_586",504
"2016-02-12","FOODS_3_587",280
"2016-02-12","FOODS_3_694",218
"2016-02-12","FOODS_3_714",188
"2016-02-12","FOODS_3_723",183
"2016-02-13","FOODS_3_090",799
"2016-02-13","FOODS_3_202",242
"2016-02-13","FOODS_3_226",240
"2016-02-13","FOODS_3_252",409
"2016-02-13","FOODS_3_555",292
"2016-02-13","FOODS_3_586",636
"2016-02-13","FOODS_3_587",322
"2016-02-13","FOODS_3_694",252
"2016-02-13","FOODS_3_714",190
"2016-02-13","FOODS_3_723",267
"2016-02-14","FOODS_3_090",677
"2016-02-14","FOODS_3_202",243
"2016-02-14","FOODS_3_226",272
